Country,Year,Urbanization over 1 million,GDP per capita,UrbLog,GDPLog,Urbanization Percentage,UrbPer
Belgium,2010,17.93100941,44273.0574,2.886531583,10.69813159,97.641,97.641
Belgium,2011,17.88146069,47992.67834,2.88376446,10.77880374,97.687,97.687
Belgium,2012,17.90992938,45103.8856,2.885355273,10.71672368,97.732,97.732
Belgium,2013,17.98097921,47260.71948,2.889314489,10.76343477,97.776,97.776
Bolivia,1970,22.69439691,239.5166256,3.122118062,5.478622832,39.776,39.776
Bolivia,1971,23.02477204,253.2270421,3.136570682,5.534286486,40.082,40.082
Bolivia,1972,23.35923872,288.6927495,3.150992568,5.665362972,40.389,40.389
Bolivia,1973,23.69835494,286.1880938,3.165405634,5.656649265,40.696,40.696
Bolivia,1974,24.0514857,461.7959731,3.18019677,6.135123177,41.004,41.004
Bolivia,1975,24.42140885,503.0854768,3.195460159,6.22076009,41.314,41.314
Bolivia,1976,24.81114939,562.7489489,3.211293124,6.332833612,41.624,41.624
Bolivia,1977,25.20930249,552.8628621,3.227213073,6.315109982,42.446,42.446
Bolivia,1978,25.62402277,589.7219974,3.243530301,6.379651235,43.442,43.442
Bolivia,1979,26.05373118,624.3666096,3.260160989,6.436737711,44.443,44.443
Bolivia,1980,26.49857019,655.6937839,3.277090776,6.485693887,45.451,45.451
Bolivia,1981,26.95438987,706.662272,3.294146174,6.56055286,46.459,46.459
Bolivia,1982,27.42677379,701.0508943,3.311519682,6.552580487,47.472,47.472
Bolivia,1983,27.91485826,679.9832335,3.329159101,6.522068141,48.486,48.486
Bolivia,1984,28.42101534,683.568985,3.347128848,6.52732758,49.504,49.504
Bolivia,1985,28.94105822,682.3675167,3.365261287,6.525568393,50.519,50.519
Bolivia,1986,29.48148903,663.0229257,3.383762576,6.496809568,51.535,51.535
Bolivia,1987,30.04146595,681.4540628,3.402578626,6.524228843,52.549,52.549
Bolivia,1988,30.62208332,709.3479207,3.421721426,6.564346126,53.563,53.563
Bolivia,1989,31.21676856,710.7018641,3.440955404,6.566253023,54.571,54.571
Bolivia,1990,31.83088545,716.4484728,3.460437059,6.57430633,55.577,55.577
Bolivia,1991,32.46337075,768.0703184,3.4801124,6.643881289,56.579,56.579
Bolivia,1992,33.12245711,792.3114914,3.500211515,6.674954612,57.548,57.548
Bolivia,1993,33.83470833,786.3577074,3.521487149,6.667411787,58.167,58.167
Bolivia,1994,34.57840961,801.3573422,3.543229488,6.686306968,58.785,58.785
Bolivia,1995,35.35707934,879.4798481,3.565498637,6.779330651,59.4,59.4
Bolivia,1996,35.68545885,947.4821186,3.574743291,6.853808065,59.891,59.891
Bolivia,1997,36.03700485,993.3841518,3.584546323,6.901117449,60.38,60.38
Bolivia,1998,36.41566958,1042.60994,3.594999165,6.949482406,60.866,60.866
Bolivia,1999,36.81829826,995.5128333,3.605994957,6.903258015,61.351,61.351
Bolivia,2000,37.24598073,988.5330253,3.617544039,6.896222052,61.834,61.834
Bolivia,2001,37.69286103,939.1458474,3.629470714,6.844970789,62.313,62.313
Bolivia,2002,38.16612483,893.946881,3.641948338,6.795646356,62.791,62.791
Bolivia,2003,38.67011608,896.3725096,3.655067107,6.798356074,63.264,63.264
Bolivia,2004,39.21443117,954.8900047,3.669044821,6.861596156,63.732,63.732
Bolivia,2005,39.79874735,1020.78217,3.683835438,6.928324446,64.194,64.194
Bolivia,2006,40.43164122,1203.254248,3.699612677,7.092785039,64.652,64.652
Bolivia,2007,41.10851122,1355.877039,3.716215186,7.212203785,65.104,65.104
Bolivia,2008,41.82066317,1695.560646,3.733390552,7.43576873,65.55,65.55
Bolivia,2009,42.55571124,1735.147005,3.75081407,7.458847418,65.991,65.991
Bolivia,2010,43.30492061,1934.675258,3.768266269,7.567694766,66.426,66.426
Bolivia,2011,44.06577787,2319.608522,3.785683469,7.74915371,66.855,66.855
Bolivia,2012,44.84180832,2578.755895,3.803140926,7.85506235,67.279,67.279
Bolivia,2013,45.63771647,2867.636128,3.82073449,7.961243321,67.696,67.696
Brazil,1970,27.32918108,366.580525,3.307955035,5.904218211,55.909,55.909
Brazil,1971,27.89161737,399.6009056,3.328326191,5.990466313,56.894,56.894
Brazil,1972,28.42494741,502.1575175,3.34726719,6.21891385,57.879,57.879
Brazil,1973,28.97946898,694.3099776,3.366587613,6.542918514,58.855,58.855
Brazil,1974,29.55626648,869.3819026,3.386295785,6.767782502,59.826,59.826
Brazil,1975,30.1512423,998.445309,3.406226126,6.906199378,60.789,60.789
Brazil,1976,30.76715407,1152.814069,3.426447695,7.049961249,61.745,61.745
Brazil,1977,31.40075914,1310.39917,3.446832069,7.17808708,62.689,62.689
Brazil,1978,32.05880205,1453.184682,3.467571781,7.281512759,63.625,63.625
Brazil,1979,32.74105126,1564.823847,3.488629681,7.355528539,64.551,64.551
Brazil,1980,33.45210899,1569.936891,3.510114834,7.358790701,65.468,65.468
Brazil,1981,33.60955821,1810.09767,3.514810497,7.501136084,66.37,66.37
Brazil,1982,33.66241021,1872.438259,3.516381791,7.534996742,67.262,67.262
Brazil,1983,33.73318746,1306.130268,3.518482144,7.174824051,68.142,68.142
Brazil,1984,33.83211383,1315.995206,3.521410465,7.182348469,69.01,69.01
Brazil,1985,33.96187163,1375.877585,3.525238473,7.22684705,69.862,69.862
Brazil,1986,34.1269988,1620.820099,3.530088825,7.390687534,70.703,70.703
Brazil,1987,34.32480064,1743.169458,3.535868144,7.463460263,71.529,71.529
Brazil,1988,34.55648178,1910.978215,3.542595138,7.555370544,72.342,72.342
Brazil,1989,34.81771139,2552.953733,3.550126205,7.845006294,73.139,73.139
Brazil,1990,35.11104744,2687.214566,3.558515823,7.896260459,73.922,73.922
Brazil,1991,35.43685632,2459.047423,3.567752418,7.807529328,74.69,74.69
Brazil,1992,35.66830124,2318.296374,3.574262374,7.748587873,75.444,75.444
Brazil,1993,35.89266356,2561.444851,3.580532917,7.848326773,76.181,76.181
Brazil,1994,36.12955591,3598.403045,3.587111254,8.188245427,76.903,76.903
Brazil,1995,36.37180815,4749.81438,3.593793973,8.465860818,77.61,77.61
Brazil,1996,36.61908493,5107.799972,3.600569551,8.538524057,78.302,78.302
Brazil,1997,36.8710328,5219.099758,3.607426224,8.560080206,79.048,79.048
Brazil,1998,37.13506841,4979.146276,3.614561763,8.513013725,79.781,79.781
Brazil,1999,37.41601488,3413.374127,3.622098818,8.135456561,80.496,80.496
Brazil,2000,37.71995214,3694.617921,3.630189189,8.214632424,81.192,81.192
Brazil,2001,37.77275528,3131.564099,3.631588083,8.049287871,81.553,81.553
Brazil,2002,37.81777191,2820.836636,3.632779148,7.944788799,81.88,81.88
Brazil,2003,37.88456728,3039.202345,3.634543833,8.019350373,82.203,82.203
Brazil,2004,37.98064372,3607.042411,3.637076654,8.190643439,82.521,82.521
Brazil,2005,38.10774056,4738.543902,3.640417426,8.463485174,82.834,82.834
Brazil,2006,38.27055633,5789.769581,3.644680836,8.663847774,83.143,83.143
Brazil,2007,38.46578748,7194.081647,3.649769209,8.881013974,83.448,83.448
Brazil,2008,38.68731137,8622.6973,3.655511675,9.062153227,83.749,83.749
Brazil,2009,38.92154796,8373.33974,3.661548029,9.032808097,84.044,84.044
Brazil,2010,39.16340131,10978.09318,3.667742671,9.303657037,84.335,84.335
Brazil,2011,39.40972412,12575.97436,3.674012591,9.439543476,84.623,84.623
Brazil,2012,39.66252641,11320.15563,3.680406823,9.3343401,84.901,84.901
Brazil,2013,39.92401251,11199.0062,3.68697796,9.323580321,85.171,85.171
Bulgaria,1970,10.46517764,1059.476043,2.34805333,6.965529766,52.3,52.3
Bulgaria,1971,10.60745197,1041.024184,2.36155677,6.9479603,53.36,53.36
Bulgaria,1972,10.76104802,1210.5913,2.37593295,7.098864197,54.419,54.419
Bulgaria,1973,10.910261,1435.436048,2.389703723,7.269223948,55.471,55.471
Bulgaria,1974,11.04553711,1553.254076,2.402026465,7.348107413,56.519,56.519
Bulgaria,1975,11.20322101,1364.487261,2.416201327,7.218534004,57.562,57.562
Bulgaria,1976,11.36910138,1441.007548,2.43089927,7.273097834,58.526,58.526
Bulgaria,1977,11.52690715,1468.51281,2.444684055,7.292005474,59.428,59.428
Bulgaria,1978,11.73492449,1586.026127,2.462569395,7.368986876,60.326,60.326
Bulgaria,1979,11.94390626,1064.279949,2.480221212,6.970053745,61.216,61.216
Bulgaria,1980,12.12446828,1223.048049,2.495225583,7.109101423,62.1,62.1
Bulgaria,1981,12.31562918,1398.651445,2.510869121,7.243263798,62.603,62.603
Bulgaria,1982,12.51482345,1515.759377,2.526913818,7.323671831,63.104,63.104
Bulgaria,1983,12.72312455,1625.594205,2.543421168,7.393628693,63.603,63.603
Bulgaria,1984,12.93724505,1737.427239,2.560110365,7.4601607,64.099,64.099
Bulgaria,1985,13.1852888,1839.931529,2.579101723,7.517483637,64.59,64.59
Bulgaria,1986,13.31251658,1956.823741,2.588704689,7.579077897,64.999,64.999
Bulgaria,1987,13.28788648,2131.348897,2.586852829,7.664510343,65.346,65.346
Bulgaria,1988,13.26789695,2454.278158,2.585347354,7.805587968,65.692,65.692
Bulgaria,1989,13.41894511,2477.016196,2.596667523,7.814809968,66.035,66.035
Bulgaria,1990,13.65797807,2349.593764,2.614323825,7.761997726,66.377,66.377
Bulgaria,1991,13.78867465,960.7753339,2.623847578,6.867740598,66.717,66.717
Bulgaria,1992,13.93222659,1095.057929,2.634204616,6.998562544,67.056,67.056
Bulgaria,1993,13.98566129,1395.074567,2.638032611,7.240703146,67.33,67.33
Bulgaria,1994,13.93539787,1265.108319,2.634432212,7.142913025,67.557,67.557
Bulgaria,1995,13.90002007,1726.921392,2.631890284,7.45409556,67.782,67.782
Bulgaria,1996,13.87434104,1221.817657,2.630041166,7.108094912,68.007,68.007
Bulgaria,1997,13.8618813,1365.385092,2.62914272,7.219191787,68.231,68.231
Bulgaria,1998,13.85740166,1799.355396,2.628819506,7.495183766,68.454,68.454
Bulgaria,1999,13.83815652,1694.707252,2.627429742,7.435265292,68.677,68.677
Bulgaria,2000,13.80957463,1669.138627,2.625362165,7.42006298,68.899,68.899
Bulgaria,2001,13.96972077,1802.634178,2.636892185,7.497004306,69.166,69.166
Bulgaria,2002,14.39517832,2076.555953,2.666893312,7.638466009,69.524,69.524
Bulgaria,2003,14.64759572,2702.876593,2.684276207,7.90207189,69.879,69.879
Bulgaria,2004,14.87397575,3346.808341,2.699613092,8.115762437,70.233,70.233
Bulgaria,2005,15.10166798,3813.479164,2.7148052,8.246297218,70.584,70.584
Bulgaria,2006,15.29499858,4414.405134,2.727525885,8.392628366,70.932,70.932
Bulgaria,2007,15.68121932,5769.583706,2.752463775,8.660355209,71.278,71.278
Bulgaria,2008,15.86462893,7104.780818,2.764092036,8.868523191,71.622,71.622
Bulgaria,2009,16.04072998,6736.553056,2.775131111,8.815303657,71.963,71.963
Bulgaria,2010,16.2211472,6586.572254,2.786315774,8.792788349,72.302,72.302
Bulgaria,2011,16.40080573,7604.770422,2.797330464,8.936531016,72.638,72.638
Bulgaria,2012,16.57229073,7226.032315,2.807732068,8.885445384,72.971,72.971
Bulgaria,2013,16.74206121,7542.784912,2.817924188,8.928346745,73.3,73.3
Burkina Faso,1970,2.051240293,80.0221282,0.718444631,4.382303199,5.746,5.746
Burkina Faso,1971,2.171514415,80.27663927,0.775424811,4.38547866,5.861,5.861
Burkina Faso,1972,2.298593466,100.7132457,0.832297399,4.612277327,5.98,5.98
Burkina Faso,1973,2.431891344,114.4773568,0.888669285,4.740377046,6.1,6.1
Burkina Faso,1974,2.572183249,123.8037016,0.944755052,4.81869726,6.222,6.222
Burkina Faso,1975,2.719289865,144.53575,1.000370767,4.973526882,6.347,6.347
Burkina Faso,1976,2.90621493,135.9510904,1.066851523,4.912295192,6.668,6.668
Burkina Faso,1977,3.128863435,161.058755,1.140669819,5.081769236,7.151,7.151
Burkina Faso,1978,3.366667585,203.3698823,1.213923408,5.315026401,7.668,7.668
Burkina Faso,1979,3.619174781,267.1361852,1.286246039,5.587758585,8.218,8.218
Burkina Faso,1980,3.88694444,283.3373849,1.357623358,5.64663836,8.805,8.805
Burkina Faso,1981,4.168853446,256.4691559,1.427641045,5.547008407,9.428,9.428
Burkina Faso,1982,4.467456878,229.5463356,1.496819316,5.436104907,10.091,10.091
Burkina Faso,1983,4.784013747,204.5119683,1.56527989,5.320626498,10.796,10.796
Burkina Faso,1984,5.121610719,178.2038711,1.633468983,5.182928238,11.544,11.544
Burkina Faso,1985,5.480613651,202.9685265,1.701217075,5.313050925,12.334,12.334
Burkina Faso,1986,5.702378986,259.41119,1.740883454,5.558414409,12.832,12.832
Burkina Faso,1987,5.800695227,294.1192614,1.757977777,5.683985336,13.072,13.072
Burkina Faso,1988,5.900119024,316.2910283,1.774972524,5.756662765,13.316,13.316
Burkina Faso,1989,5.999446376,307.9932193,1.791667194,5.730077767,13.563,13.563
Burkina Faso,1990,6.099636671,355.6126413,1.808229207,5.873842052,13.815,13.815
Burkina Faso,1991,6.200391377,349.9688459,1.824612415,5.857844139,14.07,14.07
Burkina Faso,1992,6.302169404,364.7673563,1.840893924,5.89925977,14.33,14.33
Burkina Faso,1993,6.403797216,338.3948856,1.856891129,5.824213514,14.593,14.593
Burkina Faso,1994,6.506294551,195.0622529,1.872770101,5.273318753,14.86,14.86
Burkina Faso,1995,6.609209073,238.2530633,1.888463991,5.4733334,15.131,15.131
Burkina Faso,1996,6.71298952,251.9244103,1.904044384,5.529129083,15.407,15.407
Burkina Faso,1997,6.931216574,231.8611025,1.93603535,5.446138496,15.875,15.875
Burkina Faso,1998,7.251603689,258.3640832,1.981222643,5.554369765,16.51,16.51
Burkina Faso,1999,7.585015062,267.032641,2.026174599,5.587370902,17.166,17.166
Burkina Faso,2000,7.932567559,226.8015841,2.070976761,5.424075556,17.844,17.844
Burkina Faso,2001,8.292494274,237.2462065,2.115350801,5.469098448,18.54,18.54
Burkina Faso,2002,8.66798483,260.6935797,2.159636334,5.563345693,19.258,19.258
Burkina Faso,2003,9.058971556,332.2272115,2.203755599,5.805819107,19.996,19.996
Burkina Faso,2004,9.467259279,371.2175511,2.247839454,5.916788282,20.757,20.757
Burkina Faso,2005,9.890925515,406.9995106,2.291617722,6.008811983,21.537,21.537
Burkina Faso,2006,10.33376098,420.7929384,2.3354163,6.04214088,22.339,22.339
Burkina Faso,2007,10.79600213,474.589685,2.379175892,6.16245061,23.163,23.163
Burkina Faso,2008,11.27936514,569.6389888,2.422974963,6.345002807,23.993,23.993
Burkina Faso,2009,11.78586214,553.0430758,2.466900689,6.315435893,24.828,24.828
Burkina Faso,2010,12.31741968,578.6692515,2.511014495,6.360731073,25.665,25.665
Burkina Faso,2011,12.87571553,672.4195693,2.55534302,6.510882505,26.505,26.505
Burkina Faso,2012,13.46219331,681.7126405,2.599885261,6.524608221,27.346,27.346
Burkina Faso,2013,14.07841551,740.9145918,2.64464281,6.607885358,28.186,28.186
Cambodia,1970,12.81766628,109.5362028,2.550824397,4.696255114,15.97,15.97
Cambodia,1971,14.94063449,107.1036063,2.704084648,4.673796649,18.717,18.717
Cambodia,1972,17.38269991,103.2780327,2.855475454,4.637424698,21.818,21.818
Cambodia,1973,20.26977548,86.51100096,3.009130884,4.460271585,25.263,25.263
Cambodia,1974,23.85476538,88.35816476,3.171984004,4.481398608,29.055,29.055
Cambodia,1975,1.323464173,95.38207214,0.280252672,4.557890638,4.477,4.477
Cambodia,1976,1.345763523,102.3132256,0.296961527,4.628038947,4.82,4.82
Cambodia,1977,1.38614317,95.49394437,0.326525193,4.559062836,5.186,5.186
Cambodia,1978,1.435222248,105.8175009,0.361319714,4.661715921,5.578,5.578
Cambodia,1979,1.475851164,102.6847877,0.389234884,4.631663982,5.999,5.999
Cambodia,1980,3.556609799,106.8058161,1.268807787,4.671012383,9.898,9.898
Cambodia,1981,5.527124802,115.7471405,1.709667753,4.751407989,12.742,12.742
Cambodia,1982,5.565038195,119.7155439,1.716503848,4.785118461,13.031,13.031
Cambodia,1983,5.542375884,125.18957,1.712423269,4.829829148,13.325,13.325
Cambodia,1984,5.507517937,130.7342416,1.706114057,4.873166573,13.626,13.626
Cambodia,1985,5.49038315,136.1723138,1.702998044,4.913921097,13.931,13.931
Cambodia,1986,5.71992442,139.6566922,1.743955592,4.939187212,14.242,14.242
Cambodia,1987,5.973745509,168.9893434,1.787374119,5.129835656,14.559,14.559
Cambodia,1988,6.24552261,197.5024797,1.831864825,5.28575114,14.883,14.883
Cambodia,1989,6.520069648,198.6327401,1.874885058,5.291457593,15.211,15.211
Cambodia,1990,6.790073773,187.4413167,1.915461806,5.233465819,15.546,15.546
Cambodia,1991,6.817481208,239.727994,1.919490079,5.479504922,15.887,15.887
Cambodia,1992,6.837352232,246.2156808,1.922400556,5.506207903,16.234,16.234
Cambodia,1993,6.85692466,241.5162131,1.925259041,5.486936606,16.587,16.587
Cambodia,1994,7.286466656,256.5791195,1.986018745,5.547437075,16.946,16.946
Cambodia,1995,7.761812904,307.298278,2.049215929,5.727818865,17.311,17.311
Cambodia,1996,8.290526104,316.1880013,2.11511343,5.756336978,17.683,17.683
Cambodia,1997,8.872865274,302.1660685,2.182997774,5.710976762,18.06,18.06
Cambodia,1998,9.307206676,267.8638932,2.230789011,5.59047899,18.355,18.355
Cambodia,1999,9.344969557,293.6990667,2.234838183,5.68255566,18.47,18.47
Cambodia,2000,9.397980229,299.9816955,2.240494797,5.703721458,18.586,18.586
Cambodia,2001,9.464564927,320.0455019,2.247554817,5.768463179,18.703,18.703
Cambodia,2002,9.545526218,337.5001253,2.256072586,5.821565882,18.82,18.82
Cambodia,2003,9.639241002,360.6592118,2.265842371,5.887933501,18.937,18.937
Cambodia,2004,9.744614692,405.9421347,2.276714793,6.006210624,19.055,19.055
Cambodia,2005,9.858911337,471.1626599,2.28837575,6.155203385,19.174,19.174
Cambodia,2006,9.983516111,536.6634408,2.300935344,6.285371158,19.293,19.293
Cambodia,2007,10.1165699,628.4323615,2.314174664,6.443228403,19.413,19.413
Cambodia,2008,10.25304799,742.5776991,2.327575026,6.61012751,19.533,19.533
Cambodia,2009,10.38566623,735.412799,2.340426608,6.600431973,19.666,19.666
Cambodia,2010,10.50972678,782.6197577,2.352301188,6.662646956,19.81,19.81
Cambodia,2011,10.62305669,878.3831406,2.363026798,6.778082877,19.967,19.967
Cambodia,2012,10.7276285,945.4946464,2.372822516,6.851708226,20.137,20.137
Cambodia,2013,10.82810506,1007.566179,2.382145074,6.915292978,20.319,20.319
Cameroon,1970,7.104612975,170.8207766,1.960744288,5.140614917,20.3,20.3
Cameroon,1971,7.512469335,186.6211725,2.016564218,5.229080747,21.584,21.584
Cameroon,1972,7.941972204,234.4841401,2.072161633,5.457387953,22.927,22.927
Cameroon,1973,8.391328781,310.0767381,2.127198885,5.736819809,24.324,24.324
Cameroon,1974,8.864186428,322.3035605,2.182019162,5.775493836,25.78,25.78
Cameroon,1975,9.360667353,411.7993594,2.236516586,6.020536239,27.292,27.292
Cameroon,1976,9.82855707,436.3327923,2.285292135,6.078405237,28.678,28.678
Cameroon,1977,10.12157052,496.140108,2.314668842,6.206858363,29.469,29.469
Cameroon,1978,10.42101274,634.6616824,2.343824224,6.453092073,30.274,30.274
Cameroon,1979,10.72590298,820.4162916,2.372661655,6.709811884,31.091,31.091
Cameroon,1980,11.03721053,992.9064186,2.40127234,6.900636419,31.921,31.921
Cameroon,1981,11.35275975,904.591872,2.429460864,6.807483872,32.761,32.761
Cameroon,1982,11.67595472,880.8699899,2.457531575,6.780910044,33.613,33.613
Cameroon,1983,12.00658509,891.8547323,2.485455257,6.793303263,34.476,34.476
Cameroon,1984,12.34642325,852.3448486,2.513366406,6.747991197,35.35,35.35
Cameroon,1985,12.6934357,812.6176919,2.541084986,6.700260755,36.232,36.232
Cameroon,1986,13.05133375,963.837585,2.568890332,6.8709228,37.124,37.124
Cameroon,1987,13.39311962,1019.169198,2.594741114,6.926743063,37.941,37.941
Cameroon,1988,13.66343154,966.5503009,2.614723033,6.873733342,38.511,38.511
Cameroon,1989,13.94079103,864.4535258,2.634819149,6.762097545,39.082,39.082
Cameroon,1990,14.22949392,981.3880085,2.655316847,6.888967905,39.657,39.657
Cameroon,1991,14.52923368,915.5825175,2.676162736,6.819560494,40.235,40.235
Cameroon,1992,14.84153381,906.4958303,2.697429589,6.80958643,40.817,40.817
Cameroon,1993,15.1643826,931.4887129,2.718949428,6.836784073,41.399,41.399
Cameroon,1994,15.50201566,525.1297352,2.740970058,6.263645347,41.985,41.985
